,Mo Sold,Overall Qual,Kitchen Qual,Fireplaces,TotRms AbvGrd,2nd Flr SF,newer_build,Total Bsmt SF,Garage Cond,BsmtFin SF 2,Enclosed Porch,Garage Qual,off_site,Exter Qual,street,Gr Liv Area,Kitchen AbvGr,Low Qual Fin SF,Open Porch SF,Wood Deck SF,normal,Garage Cars,Lot Area,Misc Val,MS SubClass,1st Flr SF,Bedroom AbvGr,close_to_rail,Bsmt Cond,Id,Garage Yr Blt,Year Built,Year Remod/Add,3Ssn Porch,Bsmt Unf SF,Bsmt Qual,Garage Area,BsmtFin SF 1,Bsmt Exposure,Fireplace Qu,Lot Frontage,Overall Cond,Pool QC,Exter Cond,Heating QC,Mas Vnr Area,Screen Porch,total_bath,Pool Area,Yr Sold,Gr Liv Area^2,Lot Area^2,Overall Qual^2,Year Built^2,Year Remod/Add^2,BsmtFin SF 1^2,Lot Frontage^2,interact 1
1724,9,8,3,2,8,1142,1,918.0,2.0,0.0,0,2.0,0,2,0,2100,1,0,104,172,2,3.0,9709,0,60,958,3,0,1.0,1705,2007.0,2007,2007,0,140.0,3.0,786.0,778.0,2.0,2.0,82.0,5,0,0,3,120.0,0,3.5,0,2007,4410000,94264681,64,4028049,4028049,605284.0,6724.0,9709
1725,4,5,2,1,6,510,0,913.0,2.0,0.0,0,2.0,0,0,1,1558,1,0,0,0,1,1.0,10930,0,50,1048,3,0,1.0,1257,1962.0,1945,1950,0,333.0,1.0,288.0,580.0,-1.0,1.0,60.0,6,0,0,1,0.0,0,2.5,0,2008,2427364,119464900,25,3783025,3802500,336400.0,3600.0,0
1726,3,6,2,2,6,0,0,1632.0,2.0,0.0,0,2.0,0,0,0,1650,1,0,0,0,2,2.0,50102,0,20,1650,2,0,1.0,2894,1958.0,1958,1958,0,723.0,2.0,518.0,909.0,2.0,2.0,69.05520046484602,5,0,0,1,0.0,138,2.0,0,2006,2722500,2510210404,36,3833764,3833764,826281.0,4768.620711240071,0
1727,6,8,2,1,10,1140,1,948.0,2.0,0.0,0,2.0,0,2,0,2088,1,0,24,100,2,3.0,8899,0,60,948,4,0,1.0,1062,2007.0,2007,2007,0,908.0,2.0,656.0,40.0,1.0,2.0,74.0,5,0,0,3,108.0,0,2.5,0,2008,4359744,79192201,64,4028049,4028049,1600.0,5476.0,8899
1728,6,6,2,1,6,768,1,768.0,2.0,0.0,0,2.0,0,1,0,1536,1,0,38,100,1,2.0,10237,0,60,768,3,1,1.0,1729,2005.0,2005,2006,0,768.0,2.0,400.0,0.0,-1.0,2.0,65.0,5,0,0,3,0.0,0,2.5,0,2007,2359296,104796169,36,4020025,4024036,0.0,4225.0,10237
1729,4,6,2,3,8,0,0,1331.0,2.0,138.0,0,2.0,0,0,1,1721,1,0,0,0,1,2.0,9736,0,20,1721,4,0,1.0,1925,1957.0,1957,1969,0,525.0,1.0,464.0,668.0,-1.0,1.0,80.0,6,0,0,2,289.0,0,1.0,0,2007,2961841,94789696,36,3829849,3876961,446224.0,6400.0,0
1730,7,6,2,1,7,744,0,804.0,2.0,0.0,0,2.0,0,0,0,1548,1,0,0,108,2,2.0,2364,0,160,804,3,0,1.0,415,1978.0,1978,1978,0,484.0,2.0,440.0,320.0,-1.0,1.0,24.0,5,0,0,1,0.0,0,3.0,0,2009,2396304,5588496,36,3912484,3912484,102400.0,576.0,0
1731,4,6,2,1,5,0,0,918.0,2.0,0.0,0,2.0,0,0,0,918,1,0,0,28,2,1.0,7892,0,120,918,2,0,1.0,78,1979.0,1979,1979,0,918.0,2.0,264.0,0.0,-1.0,1.0,55.0,5,0,0,1,0.0,0,2.0,0,2010,842724,62283664,36,3916441,3916441,0.0,3025.0,0
1732,7,9,3,1,8,1325,1,1365.0,2.0,0.0,0,2.0,0,1,0,2690,1,0,197,0,2,3.0,12350,0,60,1365,3,0,1.0,428,2009.0,2009,2009,0,379.0,3.0,864.0,986.0,-1.0,2.0,95.0,5,0,0,3,0.0,0,3.5,0,2009,7236100,152522500,81,4036081,4036081,972196.0,9025.0,12350
1733,8,6,2,1,7,694,1,953.0,2.0,0.0,0,2.0,0,0,0,1647,1,0,40,0,2,2.0,7917,0,60,953,3,0,1.0,1756,1999.0,1999,2000,0,953.0,2.0,460.0,0.0,-1.0,1.0,62.0,5,0,0,3,0.0,0,2.5,0,2007,2712609,62678889,36,3996001,4000000,0.0,3844.0,7917
1734,7,5,2,0,4,0,0,825.0,2.0,0.0,0,2.0,0,0,0,825,1,0,0,0,2,1.0,7200,0,20,825,2,0,1.0,1280,1954.0,1954,1954,0,825.0,1.0,350.0,0.0,-1.0,1.4709800190294957,60.0,7,0,0,1,0.0,0,1.5,0,2008,680625,51840000,25,3818116,3818116,0.0,3600.0,0
1735,3,6,2,1,7,0,0,1657.0,2.0,0.0,0,2.0,1,0,0,1657,1,0,0,0,1,2.0,12155,0,20,1657,3,0,1.0,1928,1970.0,1970,1970,0,420.0,2.0,484.0,1237.0,-1.0,1.0,69.05520046484602,3,0,0,2,0.0,147,2.5,0,2007,2745649,147744025,36,3880900,3880900,1530169.0,4768.620711240071,0
1736,4,4,2,2,4,0,0,788.0,1.9566339700567887,0.0,0,1.9385647909137842,0,0,1,788,1,0,0,0,1,0.0,7446,0,30,788,2,0,1.0,2671,1978.7077955601446,1941,1950,0,522.0,1.0,0.0,266.0,-1.0,1.0,69.05520046484602,5,0,0,1,0.0,0,1.0,0,2006,620944,55442916,16,3767481,3802500,70756.0,4768.620711240071,0
1737,10,8,2,3,9,1306,1,1334.0,2.0,0.0,186,2.0,0,1,0,2826,1,0,208,177,2,3.0,11025,0,60,1520,3,0,1.0,2501,1992.0,1992,1993,0,216.0,3.0,888.0,1118.0,2.0,1.0,105.0,5,0,0,3,692.0,0,3.5,0,2006,7986276,121550625,64,3968064,3972049,1249924.0,11025.0,11025
1738,5,5,2,0,4,0,0,864.0,2.0,0.0,0,2.0,0,0,0,864,1,0,0,226,2,1.0,7832,0,20,864,2,0,1.0,225,1969.0,1968,1968,0,89.0,1.0,280.0,775.0,-1.0,1.4709800190294957,65.0,5,0,0,3,0.0,0,2.0,0,2010,746496,61340224,25,3873024,3873024,600625.0,4225.0,0
1739,3,7,2,1,9,1070,1,1392.0,2.0,0.0,0,2.0,0,1,0,2462,1,0,132,239,2,2.0,19378,0,60,1392,4,0,1.0,2317,2006.0,2005,2006,168,1335.0,2.0,576.0,57.0,0.0,2.0,134.0,5,0,0,3,456.0,0,3.5,0,2006,6061444,375506884,49,4020025,4024036,3249.0,17956.0,19378
1740,3,5,2,1,7,0,0,1063.0,2.0,258.0,0,2.0,0,0,0,1287,1,0,17,364,2,2.0,9830,0,20,1287,3,0,1.0,160,1997.0,1959,2006,0,733.0,1.0,576.0,72.0,-1.0,2.0,69.05520046484602,7,0,1,3,0.0,182,2.0,0,2010,1656369,96628900,25,3837681,4024036,5184.0,4768.620711240071,0
1741,6,7,2,1,7,0,1,1470.0,2.0,0.0,0,2.0,0,2,0,1478,1,0,144,0,2,2.0,4403,0,20,1478,2,0,1.0,100,2009.0,2009,2009,0,892.0,3.0,484.0,578.0,1.0,2.0,69.05520046484602,5,0,0,3,432.0,0,3.5,0,2010,2184484,19386409,49,4036081,4036081,334084.0,4768.620711240071,4403
1742,5,7,2,1,7,644,1,698.0,2.0,0.0,0,2.0,0,1,0,1342,1,0,56,100,2,2.0,8174,0,60,698,3,0,1.0,482,2003.0,2003,2003,0,204.0,2.0,393.0,494.0,-1.0,1.0,69.05520046484602,5,0,0,3,0.0,0,3.5,0,2009,1800964,66814276,49,4012009,4012009,244036.0,4768.620711240071,8174
1743,2,5,2,2,4,0,0,788.0,2.0,0.0,154,2.0,0,0,0,804,1,0,0,0,2,1.0,7200,0,30,804,2,0,1.0,177,1940.0,1940,1992,0,278.0,1.0,240.0,510.0,-1.0,2.0,60.0,7,0,1,1,294.0,0,2.0,0,2010,646416,51840000,25,3763600,3968064,260100.0,3600.0,0
1744,7,5,2,1,8,936,0,864.0,2.0,0.0,0,2.0,1,0,0,1812,1,0,168,0,1,1.0,7590,0,60,876,4,0,1.0,1971,1962.0,1962,1962,0,324.0,1.0,264.0,540.0,-1.0,1.0,69.0,5,0,0,1,288.0,0,2.0,0,2007,3283344,57608100,25,3849444,3849444,291600.0,4761.0,0
1745,4,7,2,1,8,1276,1,952.0,2.0,0.0,0,2.0,0,1,0,2256,1,0,54,224,2,2.0,8795,0,60,980,4,0,1.0,484,2000.0,2000,2000,0,652.0,2.0,554.0,300.0,-1.0,1.0,69.05520046484602,5,0,0,3,0.0,0,2.5,0,2009,5089536,77352025,49,4000000,4000000,90000.0,4768.620711240071,8795
1746,8,8,3,1,5,0,1,1596.0,2.0,0.0,0,2.0,0,2,0,1648,1,0,53,162,2,2.0,3843,0,120,1648,2,0,1.0,1561,2007.0,2007,2008,153,120.0,3.0,525.0,1476.0,2.0,2.0,44.0,5,0,0,3,186.0,0,3.5,0,2008,2715904,14768649,64,4028049,4032064,2178576.0,1936.0,3843
1747,6,6,2,2,9,1020,0,952.0,2.0,276.0,0,2.0,0,0,0,2112,1,0,0,280,2,2.0,11075,0,60,1092,4,0,1.0,992,1969.0,1969,1969,0,176.0,0.0,576.0,500.0,0.0,2.0,85.0,5,0,0,1,0.0,0,2.5,0,2008,4460544,122655625,36,3876961,3876961,250000.0,7225.0,0
1748,1,7,2,0,8,1128,1,956.0,2.0,0.0,0,2.0,0,1,0,2084,1,0,45,0,2,2.0,10142,0,60,956,4,0,1.0,73,2004.0,2004,2004,0,300.0,2.0,618.0,656.0,-1.0,1.4709800190294957,76.0,5,0,0,3,0.0,0,3.5,0,2010,4343056,102860164,49,4016016,4016016,430336.0,5776.0,10142
1749,6,6,2,0,5,0,0,1032.0,2.0,72.0,112,2.0,0,0,0,1032,1,0,0,0,2,1.0,7741,0,30,1032,2,0,0.0,2646,1995.0,1924,1950,0,817.0,1.0,280.0,143.0,-1.0,1.4709800190294957,56.0,5,0,0,2,0.0,0,1.0,0,2006,1065024,59923081,36,3701776,3802500,20449.0,3136.0,0
1750,10,6,2,1,7,790,1,680.0,2.0,0.0,0,2.0,0,0,0,1470,1,0,49,192,2,2.0,8139,0,60,680,3,0,1.0,994,1995.0,1995,1996,0,204.0,2.0,420.0,476.0,-1.0,1.0,65.0,5,0,0,2,119.0,0,2.5,0,2008,2160900,66243321,36,3980025,3984016,226576.0,4225.0,8139
1751,1,5,2,0,5,0,0,1040.0,2.0,0.0,0,2.0,0,0,0,1040,1,0,0,0,2,2.0,8982,0,20,1040,3,0,1.0,2138,1977.0,1977,1977,0,501.0,2.0,748.0,539.0,1.0,1.4709800190294957,45.0,5,0,0,1,0.0,0,1.5,0,2007,1081600,80676324,25,3908529,3908529,290521.0,2025.0,0
1752,7,5,2,0,5,0,0,884.0,2.0,0.0,136,2.0,0,1,0,884,1,0,0,0,2,1.0,6120,0,45,884,2,0,1.0,2013,1939.0,1939,1950,0,884.0,1.0,240.0,0.0,-1.0,1.4709800190294957,51.0,7,0,0,3,0.0,0,1.0,0,2007,781456,37454400,25,3759721,3802500,0.0,2601.0,0
1753,7,5,2,0,6,0,1,1097.0,2.0,0.0,0,2.0,0,0,0,1097,1,0,0,306,2,1.0,16561,0,20,1097,3,0,1.0,2126,1996.0,1996,1996,0,548.0,2.0,242.0,549.0,-1.0,1.4709800190294957,70.0,5,0,0,3,0.0,0,2.5,0,2007,1203409,274266721,25,3984016,3984016,301401.0,4900.0,16561
1754,7,5,2,0,4,0,0,864.0,1.9566339700567887,0.0,0,1.9385647909137842,0,0,1,864,1,0,96,0,1,0.0,4060,0,30,864,2,0,1.0,898,1978.7077955601446,1922,1950,0,864.0,0.0,0.0,0.0,-1.0,1.4709800190294957,56.0,8,0,0,3,0.0,0,1.0,0,2009,746496,16483600,25,3694084,3802500,0.0,3136.0,0
1755,5,6,2,0,7,601,0,855.0,2.0,294.0,0,2.0,0,0,0,1456,1,0,0,0,2,2.0,2308,0,160,855,4,0,1.0,1048,1975.0,1975,1975,0,275.0,2.0,460.0,286.0,-1.0,1.4709800190294957,24.0,6,0,0,2,0.0,0,2.5,0,2008,2119936,5326864,36,3900625,3900625,81796.0,576.0,0
1756,9,6,2,1,6,0,0,816.0,2.0,0.0,0,2.0,0,0,0,1176,1,360,0,112,2,2.0,6240,400,50,816,3,0,1.0,2676,1985.0,1934,1950,0,816.0,1.0,528.0,0.0,-1.0,2.0,52.0,6,0,0,1,0.0,0,1.0,0,2006,1382976,38937600,36,3740356,3802500,0.0,2704.0,0
1757,6,5,2,1,6,0,0,912.0,2.0,0.0,0,2.0,0,0,0,941,1,0,0,64,2,1.0,8789,0,20,941,3,0,1.0,2498,1967.0,1967,1967,0,253.0,1.0,288.0,659.0,0.0,-1.0,69.05520046484602,6,0,0,1,0.0,0,1.0,0,2006,885481,77246521,25,3869089,3869089,434281.0,4768.620711240071,0
1758,11,8,2,1,5,0,1,1600.0,2.0,0.0,0,2.0,0,2,0,1652,1,0,53,162,2,2.0,5587,0,120,1652,2,0,1.0,1560,2008.0,2008,2008,153,120.0,3.0,482.0,1480.0,2.0,2.0,64.0,5,0,0,3,186.0,0,3.5,0,2008,2729104,31214569,64,4032064,4032064,2190400.0,4096.0,5587
1759,5,7,2,2,9,1152,0,1152.0,2.0,0.0,0,2.0,0,2,0,2340,1,0,60,0,2,1.0,9042,2500,70,1188,4,0,2.0,296,1941.0,1941,2006,0,877.0,1.0,252.0,275.0,-1.0,2.0,66.0,9,0,1,3,0.0,0,2.0,0,2010,5475600,81757764,49,3767481,4024036,75625.0,4356.0,0
1760,2,7,2,1,7,631,1,384.0,2.0,0.0,0,2.0,0,1,0,1382,1,0,0,256,2,2.0,8923,0,80,751,3,0,1.0,354,1998.0,1998,1998,0,195.0,2.0,396.0,189.0,-1.0,1.0,57.0,5,0,0,2,0.0,0,2.5,0,2009,1909924,79619929,49,3992004,3992004,35721.0,3249.0,8923
1761,4,5,2,0,6,0,0,1008.0,2.0,0.0,0,2.0,0,0,0,1008,1,0,0,144,2,1.0,12518,0,20,1008,3,0,1.0,970,1968.0,1968,1968,0,476.0,1.0,384.0,532.0,-1.0,1.4709800190294957,75.0,7,0,0,2,182.0,0,1.0,0,2009,1016064,156700324,25,3873024,3873024,283024.0,5625.0,0
1762,7,6,2,1,6,788,1,608.0,2.0,0.0,0,2.0,0,1,0,1396,1,0,36,100,2,2.0,11069,0,60,608,3,0,1.0,884,2007.0,2007,2007,0,608.0,2.0,440.0,0.0,-1.0,2.0,85.0,5,0,0,3,0.0,0,2.5,0,2009,1948816,122522761,36,4028049,4028049,0.0,7225.0,11069
1763,7,6,2,1,8,1309,0,845.0,2.0,0.0,0,2.0,0,0,0,2154,1,0,0,0,2,2.0,8800,0,60,845,5,0,1.0,1894,1964.0,1964,1997,0,431.0,1.0,539.0,414.0,-1.0,2.0,80.0,7,0,1,3,306.0,161,2.5,0,2007,4639716,77440000,36,3857296,3988009,171396.0,6400.0,0
1764,6,8,2,1,10,1295,1,1082.0,2.0,0.0,0,2.0,0,1,0,2400,1,0,40,114,2,3.0,13262,0,60,1105,4,0,1.0,450,2003.0,2003,2004,0,1082.0,2.0,730.0,0.0,-1.0,2.0,96.0,5,0,0,3,186.0,0,3.5,0,2009,5760000,175880644,64,4012009,4016016,0.0,9216.0,13262
1765,6,7,2,2,7,592,0,1040.0,2.0,0.0,0,2.0,0,0,0,1818,1,0,0,0,2,1.0,7758,0,50,1226,4,0,1.0,2031,1951.0,1931,1950,0,816.0,1.0,240.0,224.0,-1.0,1.0,69.05520046484602,4,0,-1,3,600.0,184,1.5,0,2007,3305124,60186564,49,3728761,3802500,50176.0,4768.620711240071,0
1766,4,7,2,1,7,0,1,1710.0,2.0,0.0,0,2.0,0,1,0,1710,1,0,48,100,2,2.0,12118,0,20,1710,3,0,1.0,949,2004.0,2004,2005,0,1710.0,3.0,550.0,0.0,0.0,2.0,43.0,5,0,0,3,108.0,180,2.0,0,2009,2924100,146845924,49,4016016,4020025,0.0,1849.0,12118
1767,10,5,2,0,6,0,0,1078.0,2.0,0.0,0,2.0,0,0,0,1150,1,0,0,0,2,1.0,9600,0,20,1150,2,0,1.0,1907,1955.0,1955,1955,0,710.0,1.0,288.0,368.0,-1.0,1.4709800190294957,80.0,6,0,1,3,176.0,175,2.0,0,2007,1322500,92160000,25,3822025,3822025,135424.0,6400.0,0
1768,6,6,2,1,9,850,0,816.0,2.0,0.0,0,2.0,0,0,1,1977,1,0,52,0,1,2.0,9500,0,60,1127,4,0,1.0,1906,1964.0,1964,1978,0,374.0,1.0,540.0,442.0,-1.0,1.0,100.0,6,0,0,1,272.0,0,2.0,0,2007,3908529,90250000,36,3857296,3912484,195364.0,10000.0,0
1769,2,6,2,0,5,0,1,1332.0,2.0,0.0,0,2.0,0,1,0,1332,1,0,60,0,2,2.0,7175,0,120,1332,2,0,1.0,549,1990.0,1990,1991,0,1332.0,2.0,542.0,0.0,-1.0,1.4709800190294957,50.0,5,0,0,2,0.0,0,2.0,0,2009,1774224,51480625,36,3960100,3964081,0.0,2500.0,7175
1770,6,5,2,0,5,0,0,1250.0,0.0,0.0,0,2.0,0,0,0,1298,1,0,144,0,2,2.0,11200,0,20,1298,3,0,1.0,243,1964.0,1964,1964,0,1250.0,1.0,504.0,0.0,0.0,1.4709800190294957,69.05520046484602,3,0,-1,3,0.0,0,2.0,0,2010,1684804,125440000,25,3857296,3857296,0.0,4768.620711240071,0
1771,7,8,2,1,9,0,1,1935.0,2.0,0.0,0,2.0,0,1,0,1973,1,0,45,315,2,3.0,14226,0,20,1973,3,0,1.0,1697,2006.0,2006,2006,0,1935.0,2.0,895.0,0.0,1.0,2.0,110.0,5,0,0,2,375.0,0,2.0,0,2007,3892729,202379076,64,4024036,4024036,0.0,12100.0,14226
1772,12,6,2,0,6,567,0,525.0,2.0,0.0,0,2.0,0,0,0,1092,1,0,0,0,2,2.0,2760,0,160,525,3,0,1.0,2365,1973.0,1973,1973,0,525.0,1.0,440.0,0.0,-1.0,1.4709800190294957,24.0,5,0,0,1,514.0,0,1.5,0,2006,1192464,7617600,36,3892729,3892729,0.0,576.0,0
1773,5,8,2,1,8,880,1,1049.0,2.0,0.0,0,2.0,0,1,0,1916,1,0,70,0,2,3.0,11050,0,60,1036,3,0,1.0,310,1998.0,1998,1999,0,434.0,2.0,741.0,615.0,-1.0,1.0,85.0,5,0,0,3,0.0,0,3.5,0,2010,3671056,122102500,64,3992004,3996001,378225.0,7225.0,11050
1774,11,5,2,1,6,0,0,864.0,2.0,0.0,0,2.0,0,0,0,1238,1,0,171,0,2,1.0,7200,0,20,1238,3,0,1.0,1961,1950.0,1950,1950,0,432.0,1.0,357.0,432.0,-1.0,1.0,60.0,3,0,0,0,0.0,0,1.5,0,2007,1532644,51840000,25,3802500,3802500,186624.0,3600.0,0
1775,6,7,2,0,6,896,1,944.0,2.0,0.0,0,2.0,0,1,0,1840,1,0,45,0,2,2.0,12420,0,60,944,3,0,1.0,849,2001.0,2001,2001,0,278.0,2.0,622.0,666.0,-1.0,1.4709800190294957,79.0,5,0,0,3,0.0,0,3.5,0,2009,3385600,154256400,49,4004001,4004001,443556.0,6241.0,12420
1776,5,5,2,0,8,574,0,939.0,0.0,0.0,150,0.0,0,0,0,1513,1,0,0,24,2,1.0,6120,0,70,939,4,0,1.0,2018,1933.0,1920,2004,0,939.0,1.0,180.0,0.0,0.0,1.4709800190294957,51.0,8,0,0,3,0.0,0,1.5,0,2007,2289169,37454400,25,3686400,4016016,0.0,2601.0,0
1777,7,5,2,1,5,0,0,1008.0,2.0,273.0,0,2.0,0,1,0,1143,1,0,0,265,2,1.0,7111,0,30,1143,2,0,1.0,1328,1992.0,1928,1983,0,329.0,1.0,288.0,406.0,-1.0,-1.0,55.0,7,0,1,1,0.0,0,1.0,0,2008,1306449,50566321,25,3717184,3932289,164836.0,3025.0,0
1778,9,6,2,1,5,0,1,520.0,2.0,450.0,0,2.0,0,1,0,1338,1,0,0,0,2,2.0,19255,600,80,1338,2,0,1.0,801,1983.0,1983,1983,0,0.0,2.0,576.0,70.0,1.0,-1.0,66.0,5,0,0,2,100.0,0,1.5,0,2009,1790244,370755025,36,3932289,3932289,4900.0,4356.0,19255
1779,7,4,2,0,5,0,0,864.0,2.0,0.0,0,2.0,0,0,0,864,1,0,0,0,2,2.0,8120,0,20,864,3,0,1.0,400,1994.0,1970,1970,0,673.0,1.0,463.0,191.0,-1.0,1.4709800190294957,70.0,7,0,1,3,0.0,0,1.0,0,2009,746496,65934400,16,3880900,3880900,36481.0,4900.0,0
1780,11,7,2,1,8,808,0,808.0,2.0,0.0,0,2.0,1,0,0,1969,1,0,0,0,1,2.0,11952,0,60,1161,3,0,1.0,1650,1977.0,1977,1977,0,808.0,2.0,534.0,0.0,-1.0,2.0,92.0,6,0,0,1,0.0,276,2.5,0,2007,3876961,142850304,49,3908529,3908529,0.0,8464.0,0
1781,3,7,2,1,6,0,1,1266.0,2.0,0.0,0,2.0,0,1,0,1266,1,0,16,100,2,2.0,3182,0,20,1266,2,0,1.0,1084,2007.0,2007,2007,0,1266.0,2.0,388.0,0.0,1.0,2.0,43.0,5,0,0,3,16.0,0,2.0,0,2008,1602756,10125124,49,4028049,4028049,0.0,1849.0,3182
1782,5,5,2,0,8,1611,0,612.0,2.0,0.0,301,2.0,0,0,1,2601,1,0,0,183,1,2.0,9842,0,70,990,4,0,0.0,1522,1998.0,1921,1998,0,612.0,1.0,621.0,0.0,-1.0,1.4709800190294957,51.0,6,0,0,3,0.0,0,3.5,0,2008,6765201,96864964,25,3690241,3992004,0.0,2601.0,0
1783,4,5,2,0,6,0,0,912.0,1.9566339700567887,0.0,0,1.9385647909137842,0,0,0,912,1,0,0,0,2,0.0,8020,0,20,912,3,0,1.0,2496,1978.7077955601446,1964,1964,0,268.0,1.0,0.0,644.0,-1.0,1.4709800190294957,69.05520046484602,6,0,0,1,0.0,0,1.0,0,2006,831744,64320400,25,3857296,3857296,414736.0,4768.620711240071,0
1784,5,5,2,1,5,0,0,1392.0,2.0,0.0,0,2.0,0,0,0,1392,1,0,0,0,2,2.0,11341,0,20,1392,3,0,1.0,220,1957.0,1957,1996,0,90.0,2.0,528.0,1302.0,-1.0,2.0,69.05520046484602,6,0,0,1,180.0,95,2.5,0,2010,1937664,128618281,25,3829849,3984016,1695204.0,4768.620711240071,0
1785,1,5,2,0,9,0,0,1824.0,2.0,0.0,0,2.0,0,0,0,1824,2,0,0,0,2,2.0,12436,0,90,1824,5,0,1.0,1254,1958.0,1957,1957,0,1824.0,1.0,484.0,0.0,-1.0,1.4709800190294957,76.0,5,0,0,0,0.0,0,2.0,0,2008,3326976,154654096,25,3829849,3829849,0.0,5776.0,0
1786,5,7,2,0,6,895,1,928.0,2.0,0.0,0,2.0,0,1,0,1823,1,0,36,192,2,2.0,12192,4500,60,928,3,0,1.0,1443,2000.0,2000,2001,0,265.0,2.0,626.0,663.0,-1.0,1.4709800190294957,75.0,5,0,0,3,0.0,0,3.5,0,2008,3323329,148644864,49,4000000,4004001,439569.0,5625.0,12192
1787,12,8,2,1,5,0,1,1594.0,2.0,0.0,0,2.0,0,1,0,1646,1,0,53,128,2,2.0,3842,0,120,1646,2,0,1.0,2885,2004.0,2004,2005,0,30.0,3.0,525.0,1564.0,2.0,2.0,44.0,5,0,0,3,186.0,155,3.5,0,2006,2709316,14760964,64,4016016,4020025,2446096.0,1936.0,3842
1788,6,4,2,0,5,546,0,546.0,1.9566339700567887,0.0,0,1.9385647909137842,0,0,0,1092,1,0,0,0,2,0.0,1936,0,160,546,3,0,1.0,2920,1978.7077955601446,1970,1970,0,546.0,1.0,0.0,0.0,-1.0,1.4709800190294957,21.0,7,0,0,2,0.0,0,1.5,0,2006,1192464,3748096,16,3880900,3880900,0.0,441.0,0
1789,11,5,2,0,10,0,0,1728.0,2.0,0.0,0,2.0,0,0,0,1728,2,0,0,0,2,2.0,13101,0,90,1728,6,0,1.0,1197,1987.0,1965,1965,0,1497.0,1.0,576.0,231.0,-1.0,1.4709800190294957,74.0,5,0,0,1,108.0,0,2.0,0,2008,2985984,171636201,25,3861225,3861225,53361.0,5476.0,0
1790,3,7,2,0,6,0,1,1573.0,2.0,0.0,0,2.0,0,1,0,1573,1,0,72,0,2,2.0,9808,0,20,1573,3,0,1.0,848,2002.0,2002,2002,0,785.0,2.0,544.0,788.0,-1.0,1.4709800190294957,67.0,5,0,0,3,110.0,0,3.0,0,2009,2474329,96196864,49,4008004,4008004,620944.0,4489.0,9808
1791,7,7,2,2,13,1240,0,920.0,2.0,0.0,57,2.0,0,0,0,2480,2,0,0,0,2,2.0,8145,0,90,1240,5,0,1.0,926,1940.0,1940,1950,0,674.0,1.0,400.0,246.0,-1.0,2.0,69.05520046484602,6,0,0,3,0.0,0,2.5,0,2009,6150400,66341025,49,3763600,3802500,60516.0,4768.620711240071,0
1792,1,8,2,1,5,0,1,1341.0,2.0,0.0,0,2.0,0,1,0,1341,1,0,84,240,2,2.0,17227,0,20,1341,1,0,1.0,2158,1999.0,1999,2000,0,426.0,2.0,482.0,915.0,2.0,1.0,73.0,5,0,0,3,158.0,0,2.5,0,2007,1798281,296769529,64,3996001,4000000,837225.0,5329.0,17227
1793,7,4,2,0,6,536,0,173.0,2.0,0.0,0,0.0,0,0,1,1361,1,0,123,0,1,1.0,5280,0,70,825,2,0,0.0,1555,1895.0,1895,1950,0,173.0,-1.0,185.0,0.0,-1.0,1.4709800190294957,60.0,7,0,0,3,0.0,0,1.0,0,2008,1852321,27878400,16,3591025,3802500,0.0,3600.0,0
1794,6,4,0,0,5,328,0,744.0,0.0,0.0,0,2.0,0,0,0,1120,1,0,0,0,2,2.0,11792,0,50,792,2,0,1.0,278,1956.0,1948,1950,0,744.0,1.0,480.0,0.0,-1.0,1.4709800190294957,89.0,5,0,0,3,0.0,160,1.0,0,2010,1254400,139051264,16,3794704,3802500,0.0,7921.0,0
1795,7,8,2,1,4,0,0,1226.0,2.0,526.0,0,2.0,0,1,0,1226,1,0,60,133,2,2.0,3876,0,120,1226,1,0,1.0,2522,1978.0,1978,1978,0,48.0,2.0,484.0,652.0,2.0,1.0,40.0,5,0,0,1,0.0,0,2.0,0,2006,1503076,15023376,64,3912484,3912484,425104.0,1600.0,0
1796,1,9,3,1,12,1088,1,1734.0,2.0,0.0,0,2.0,0,2,0,2822,1,0,170,52,2,3.0,13891,0,60,1734,4,0,1.0,434,2009.0,2008,2009,0,1734.0,3.0,1020.0,0.0,2.0,2.0,107.0,5,0,0,3,424.0,192,3.5,0,2009,7963684,192959881,81,4032064,4036081,0.0,11449.0,13891
1797,7,6,2,1,5,0,0,1103.0,2.0,0.0,0,2.0,0,0,1,1103,1,0,120,166,1,2.0,6000,0,30,1103,2,0,1.0,2683,1976.0,1925,1980,0,706.0,1.0,440.0,397.0,-1.0,2.0,50.0,6,0,1,2,0.0,0,1.0,0,2006,1216609,36000000,36,3705625,3920400,157609.0,2500.0,0
1798,6,6,2,0,5,0,0,1179.0,2.0,0.0,0,2.0,0,0,0,1179,1,0,0,0,2,2.0,8240,0,20,1179,2,0,1.0,2173,1960.0,1960,1960,0,1179.0,1.0,622.0,0.0,-1.0,1.4709800190294957,80.0,6,0,0,2,198.0,0,1.0,0,2007,1390041,67897600,36,3841600,3841600,0.0,6400.0,0
1799,6,5,2,0,4,0,0,698.0,1.9566339700567887,0.0,0,1.9385647909137842,0,0,0,698,1,0,200,0,2,0.0,9405,0,20,698,2,0,1.0,894,1978.7077955601446,1947,2008,0,698.0,1.0,0.0,0.0,-1.0,1.4709800190294957,50.0,9,0,2,3,0.0,0,1.5,0,2009,487204,88454025,25,3790809,4032064,0.0,2500.0,0
